TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15
0,0,1,642,9,6,-51,-56,-46,-59,-58,-49,-52,-50,-60,-54,-46,-57,-49,-50,-44,-60
0,0,4,708,9,6,-51,-56,-46,-59,-58,-49,-52,-50,-60,-54,-46,-57,-49,-50,-44,-60
0,0,7,782,9,6,-51,-61,-40,-61,-58,-49,-53,-48,-46,-54,-46,-49,-49,-50,-44,-60
0,0,13,930,9,6,-51,-52,-40,-61,-58,-46,-54,-48,-50,-50,-46,-60,-49,-50,-45,-52
0,0,20,75,9,6,-50,-58,-40,-61,-58,-45,-54,-48,-50,-48,-46,-60,-49,-47,-44,-55
0,0,23,136,9,6,-50,-58,-40,-61,-58,-45,-54,-48,-50,-48,-46,-60,-49,-47,-44,-55
0,0,26,197,9,6,-50,-52,-41,-61,-58,-44,-52,-48,-46,-45,-49,-56,-47,-49,-46,-55
0,0,29,259,9,6,-50,-52,-41,-61,-58,-44,-52,-48,-46,-45,-49,-56,-47,-49,-46,-55
0,0,32,318,9,6,-51,-52,-45,-61,-61,-46,-52,-51,-49,-45,-46,-56,-52,-49,-46,-55
0,0,35,396,9,6,-51,-52,-44,-59,-61,-46,-52,-49,-47,-49,-46,-56,-52,-49,-46,-47
0,0,41,537,9,6,-44,-52,-43,-60,-60,-46,-52,-46,-47,-49,-46,-60,-56,-46,-46,-56
0,0,47,680,9,6,-52,-52,-45,-60,-60,-47,-53,-46,-46,-49,-46,-58,-56,-46,-44,-55
0,0,53,820,9,6,-51,-54,-45,-60,-60,-44,-51,-46,-46,-46,-43,-58,-56,-46,-47,-54
0,0,59,930,9,6,-51,-54,-46,-58,-58,-47,-51,-48,-46,-44,-46,-58,-56,-49,-48,-54
0,0,6,62,9,6,-50,-52,-46,-59,-58,-46,-54,-46,-46,-50,-45,-60,-56,-50,-46,-52
0,0,12,191,9,6,-50,-52,-45,-59,-58,-46,-56,-45,-46,-50,-45,-60,-56,-51,-45,-55
0,0,18,330,9,6,-52,-56,-42,-59,-58,-44,-54,-46,-46,-50,-45,-60,-56,-46,-49,-52
0,0,45,563,9,6.3,-50,-56,-43,-59,-61,-52,-52,-46,-48,-50,-45,-60,-51,-47,-46,-52
0,0,51,685,9,6.3,-52,-56,-42,-58,-56,-52,-52,-46,-58,-50,-47,-53,-44,-47,-48,-66
0,0,57,813,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,0,874,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,3,951,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,7,16,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,10,86,9,6.3,-54,-56,-42,-63,-56,-45,-56,-47,-54,-58,-42,-52,-45,-55,-48,-61
0,0,16,218,9,6.3,-54,-55,-40,-63,-56,-43,-57,-49,-54,-60,-42,-46,-46,-55,-43,-65
0,0,22,350,9,6.3,-54,-54,-43,-63,-55,-44,-56,-51,-54,-60,-42,-46,-46,-57,-51,-65
0,0,28,499,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,31,562,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,34,633,9,6.3,-54,-53,-45,-63,-55,-42,-57,-51,-52,-60,-50,-50,-44,-56,-45,-58
0,0,40,767,9,6.3,-62,-53,-45,-63,-46,-40,-58,-51,-55,-46,-46,-61,-44,-56,-38,-58
0,0,46,909,9,6.3,-62,-53,-48,-63,-46,-42,-54,-58,-51,-52,-49,-51,-42,-50,-54,-68
0,0,53,41,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,56,110,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,59,157,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,2,221,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,5,276,9,6.3,-57,-52,-43,-56,-63,-40,-60,-46,-61,-52,-52,-57,-44,-49,-46,-48
0,0,11,410,9,6.3,-57,-53,-43,-56,-63,-40,-60,-46,-61,-66,-52,-57,-42,-51,-41,-57
0,0,45,563,9,6.3,-50,-56,-43,-59,-61,-52,-52,-46,-48,-50,-45,-60,-51,-47,-46,-52
0,0,51,685,9,6.3,-52,-56,-42,-58,-56,-52,-52,-46,-58,-50,-47,-53,-44,-47,-48,-66
0,0,57,813,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,0,874,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,3,951,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,7,16,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,10,86,9,6.3,-54,-56,-42,-63,-56,-45,-56,-47,-54,-58,-42,-52,-45,-55,-48,-61
0,0,16,218,9,6.3,-54,-55,-40,-63,-56,-43,-57,-49,-54,-60,-42,-46,-46,-55,-43,-65
0,0,22,350,9,6.3,-54,-54,-43,-63,-55,-44,-56,-51,-54,-60,-42,-46,-46,-57,-51,-65
0,0,28,499,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,31,562,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,34,633,9,6.3,-54,-53,-45,-63,-55,-42,-57,-51,-52,-60,-50,-50,-44,-56,-45,-58
0,0,40,767,9,6.3,-62,-53,-45,-63,-46,-40,-58,-51,-55,-46,-46,-61,-44,-56,-38,-58
0,0,46,909,9,6.3,-62,-53,-48,-63,-46,-42,-54,-58,-51,-52,-49,-51,-42,-50,-54,-68
0,0,53,41,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,56,110,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,59,157,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,2,221,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,5,276,9,6.3,-57,-52,-43,-56,-63,-40,-60,-46,-61,-52,-52,-57,-44,-49,-46,-48
0,0,11,410,9,6.3,-57,-53,-43,-56,-63,-40,-60,-46,-61,-66,-52,-57,-42,-51,-41,-57
0,0,45,563,9,6.3,-50,-56,-43,-59,-61,-52,-52,-46,-48,-50,-45,-60,-51,-47,-46,-52
0,0,51,685,9,6.3,-52,-56,-42,-58,-56,-52,-52,-46,-58,-50,-47,-53,-44,-47,-48,-66
0,0,57,813,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,0,874,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,3,951,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,7,16,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,10,86,9,6.3,-54,-56,-42,-63,-56,-45,-56,-47,-54,-58,-42,-52,-45,-55,-48,-61
0,0,16,218,9,6.3,-54,-55,-40,-63,-56,-43,-57,-49,-54,-60,-42,-46,-46,-55,-43,-65
0,0,22,350,9,6.3,-54,-54,-43,-63,-55,-44,-56,-51,-54,-60,-42,-46,-46,-57,-51,-65
0,0,28,499,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,31,562,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,34,633,9,6.3,-54,-53,-45,-63,-55,-42,-57,-51,-52,-60,-50,-50,-44,-56,-45,-58
0,0,40,767,9,6.3,-62,-53,-45,-63,-46,-40,-58,-51,-55,-46,-46,-61,-44,-56,-38,-58
0,0,46,909,9,6.3,-62,-53,-48,-63,-46,-42,-54,-58,-51,-52,-49,-51,-42,-50,-54,-68
0,0,53,41,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,56,110,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,59,157,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,2,221,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,5,276,9,6.3,-57,-52,-43,-56,-63,-40,-60,-46,-61,-52,-52,-57,-44,-49,-46,-48
0,0,11,410,9,6.3,-57,-53,-43,-56,-63,-40,-60,-46,-61,-66,-52,-57,-42,-51,-41,-57
0,0,45,563,9,6.3,-50,-56,-43,-59,-61,-52,-52,-46,-48,-50,-45,-60,-51,-47,-46,-52
0,0,51,685,9,6.3,-52,-56,-42,-58,-56,-52,-52,-46,-58,-50,-47,-53,-44,-47,-48,-66
0,0,57,813,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,0,874,9,6.3,-52,-56,-41,-56,-56,-42,-56,-47,-58,-64,-47,-53,-46,-55,-48,-61
0,0,3,951,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,7,16,9,6.3,-54,-56,-41,-56,-56,-46,-56,-47,-58,-57,-48,-52,-46,-49,-48,-61
0,0,10,86,9,6.3,-54,-56,-42,-63,-56,-45,-56,-47,-54,-58,-42,-52,-45,-55,-48,-61
0,0,16,218,9,6.3,-54,-55,-40,-63,-56,-43,-57,-49,-54,-60,-42,-46,-46,-55,-43,-65
0,0,22,350,9,6.3,-54,-54,-43,-63,-55,-44,-56,-51,-54,-60,-42,-46,-46,-57,-51,-65
0,0,28,499,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,31,562,9,6.3,-54,-54,-45,-63,-55,-42,-55,-51,-52,-60,-48,-50,-45,-56,-52,-58
0,0,34,633,9,6.3,-54,-53,-45,-63,-55,-42,-57,-51,-52,-60,-50,-50,-44,-56,-45,-58
0,0,40,767,9,6.3,-62,-53,-45,-63,-46,-40,-58,-51,-55,-46,-46,-61,-44,-56,-38,-58
0,0,46,909,9,6.3,-62,-53,-48,-63,-46,-42,-54,-58,-51,-52,-49,-51,-42,-50,-54,-68
0,0,53,41,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,56,110,9,6.3,-58,-53,-43,-63,-61,-41,-60,-54,-60,-52,-52,-51,-42,-50,-48,-63
0,0,59,157,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,2,221,9,6.3,-57,-52,-48,-63,-63,-42,-60,-46,-58,-52,-52,-57,-44,-49,-50,-63
0,0,5,276,9,6.3,-57,-52,-43,-56,-63,-40,-60,-46,-61,-52,-52,-57,-44,-49,-46,-48
0,0,11,410,9,6.3,-57,-53,-43,-56,-63,-40,-60,-46,-61,-66,-52,-57,-42,-51,-41,-57
0,0,2,805,9,6.6,-57,-53,-45,-56,-64,-41,-58,-46,-61,-61,-49,-55,-42,-50,-51,-61
0,0,8,988,9,6.6,-57,-52,-45,-56,-67,-45,-62,-54,-51,-61,-51,-55,-58,-59,-49,-61
0,0,12,47,9,6.6,-57,-52,-45,-56,-67,-45,-62,-54,-51,-61,-51,-55,-58,-59,-49,-61
0,0,15,125,9,6.6,-64,-54,-45,-56,-61,-46,-57,-45,-51,-69,-49,-55,-58,-59,-40,-61
0,0,18,185,9,6.6,-64,-54,-45,-56,-61,-46,-57,-45,-51,-69,-49,-55,-58,-59,-40,-61
0,0,21,252,9,6.6,-64,-55,-52,-65,-61,-40,-57,-45,-51,-60,-50,-46,-50,-58,-46,-61
0,0,24,325,9,6.6,-64,-55,-52,-65,-61,-40,-57,-45,-51,-60,-50,-46,-50,-58,-46,-61
0,0,27,387,9,6.6,-64,-54,-52,-65,-61,-44,-57,-45,-51,-60,-46,-46,-45,-58,-46,-53
0,0,33,521,9,6.6,-64,-56,-52,-65,-66,-45,-57,-47,-50,-60,-39,-52,-49,-58,-52,-53
0,0,36,581,9,6.6,-64,-56,-52,-65,-66,-45,-57,-47,-50,-60,-39,-52,-49,-58,-52,-53
0,0,39,649,9,6.6,-64,-55,-49,-65,-66,-42,-63,-46,-51,-60,-57,-45,-49,-55,-40,-53
0,0,42,702,9,6.6,-64,-55,-49,-65,-66,-42,-63,-46,-51,-60,-57,-45,-49,-55,-40,-53
0,0,45,761,9,6.6,-64,-56,-50,-65,-56,-40,-63,-43,-51,-60,-54,-45,-46,-56,-44,-53
0,0,48,836,9,6.6,-64,-56,-50,-65,-56,-40,-63,-43,-51,-60,-54,-45,-46,-56,-44,-53
0,0,51,897,9,6.6,-64,-56,-48,-65,-56,-43,-63,-54,-56,-60,-51,-45,-52,-55,-40,-57
0,0,54,978,9,6.6,-64,-56,-48,-65,-56,-43,-63,-54,-56,-60,-51,-45,-52,-55,-40,-57
0,0,58,38,9,6.6,-56,-56,-57,-55,-56,-46,-56,-45,-56,-60,-51,-61,-52,-56,-40,-57
0,0,1,100,9,6.6,-56,-56,-57,-55,-56,-46,-56,-45,-56,-60,-51,-61,-52,-56,-40,-57
0,0,4,157,9,6.6,-56,-56,-57,-55,-58,-38,-56,-45,-56,-60,-51,-61,-49,-58,-43,-59
0,0,7,216,9,6.6,-56,-56,-57,-55,-58,-38,-56,-45,-56,-60,-51,-61,-49,-58,-43,-59
0,0,10,278,9,6.6,-56,-57,-56,-55,-56,-40,-64,-45,-51,-60,-57,-57,-48,-60,-41,-55
0,0,13,343,9,6.6,-56,-57,-56,-55,-56,-40,-64,-45,-51,-60,-57,-57,-48,-60,-41,-55
0,0,16,402,9,6.6,-56,-57,-51,-55,-59,-40,-58,-45,-52,-60,-51,-57,-49,-60,-46,-55
0,0,19,465,9,6.6,-56,-57,-51,-55,-59,-40,-58,-45,-52,-60,-51,-57,-49,-60,-46,-55
0,0,22,537,9,6.6,-65,-58,-50,-64,-58,-40,-58,-43,-51,-59,-54,-55,-49,-60,-46,-55
0,0,28,672,9,6.6,-61,-58,-51,-63,-55,-40,-58,-45,-52,-59,-50,-52,-52,-58,-45,-55
0,0,2,805,9,6.6,-57,-53,-45,-56,-64,-41,-58,-46,-61,-61,-49,-55,-42,-50,-51,-61
0,0,8,988,9,6.6,-57,-52,-45,-56,-67,-45,-62,-54,-51,-61,-51,-55,-58,-59,-49,-61
0,0,12,47,9,6.6,-57,-52,-45,-56,-67,-45,-62,-54,-51,-61,-51,-55,-58,-59,-49,-61
0,0,15,125,9,6.6,-64,-54,-45,-56,-61,-46,-57,-45,-51,-69,-49,-55,-58,-59,-40,-61
0,0,18,185,9,6.6,-64,-54,-45,-56,-61,-46,-57,-45,-51,-69,-49,-55,-58,-59,-40,-61
0,0,21,252,9,6.6,-64,-55,-52,-65,-61,-40,-57,-45,-51,-60,-50,-46,-50,-58,-46,-61
0,0,24,325,9,6.6,-64,-55,-52,-65,-61,-40,-57,-45,-51,-60,-50,-46,-50,-58,-46,-61
0,0,27,387,9,6.6,-64,-54,-52,-65,-61,-44,-57,-45,-51,-60,-46,-46,-45,-58,-46,-53
0,0,33,521,9,6.6,-64,-56,-52,-65,-66,-45,-57,-47,-50,-60,-39,-52,-49,-58,-52,-53
0,0,36,581,9,6.6,-64,-56,-52,-65,-66,-45,-57,-47,-50,-60,-39,-52,-49,-58,-52,-53
0,0,39,649,9,6.6,-64,-55,-49,-65,-66,-42,-63,-46,-51,-60,-57,-45,-49,-55,-40,-53
